committee,seqId,daon,decentruth,seenfeed,deepthought
1.4209041s,9040.0,1.131246349s,1.005201329s,1.1122691s,1.004697675s
1.1939323s,9041.0,1.395426355s,1.313889492s,1.3140679s,1.266318541s
1.4594783s,9042.0,1.227283702s,1.396681114s,1.1407464s,1.414332345s
1.0788234s,9043.0,1.452807382s,1.495065825s,1.2109358s,1.077148257s
1.4495716s,9044.0,1.338051106s,1.498452502s,1.1578169s,1.374031561s
1.0100123s,9045.0,1.071657036s,1.035232509s,1.4005008s,1.240064714s
1.3853083s,9046.0,1.090431118s,1.432695585s,1.488118s,1.148476584s
1.4345476s,9047.0,1.297501103s,1.302869396s,1.3895255s,1.314558404s
1.4124459s,9048.0,1.318192298s,1.045881023s,1.4803626s,1.228726819s
1.0515994s,9049.0,1.26043296s,1.3323718s,1.0829549s,1.234956861s
1.4733096s,9050.0,1.322540873s,1.220104136s,1.3968139s,1.321830388s
1.4998948s,9051.0,1.018140178s,1.471092176s,1.4299405s,1.100046555s
1.3427484s,9052.0,1.444490442s,1.235079091s,1.3288042s,1.412049692s
1.2478244s,9053.0,1.416953269s,1.260749479s,1.0600903s,1.375878229s
1.2381941s,9054.0,1.120323675s,1.253313564s,1.0494465s,1.156304064s
1.0145408s,9055.0,1.184975295s,1.46074927s,1.0776888s,1.174503532s
1.4336087s,9056.0,1.451230402s,1.25653776s,1.2027363s,1.183760396s
1.0633378s,9057.0,1.183929724s,1.366296299s,1.4458421s,1.314643638s
1.4840631s,9058.0,1.458942983s,1.23392564s,1.150686s,1.256188471s
1.0253669s,9059.0,1.411422554s,1.396512873s,1.2531805s,1.226968895s
1.3542284s,9060.0,1.203430104s,1.291973039s,1.4189091s,1.306407729s
1.4161196s,9061.0,1.356998475s,1.127372205s,1.4637843s,1.084751331s
1.3892592s,9062.0,1.498227268s,1.43988214s,1.3794444s,1.187023986s
1.2095714s,9063.0,1.269515828s,1.005086106s,1.0881614s,1.235487397s
1.2998214s,9064.0,1.051250186s,1.207913732s,1.2736198s,1.024319969s
1.4222967s,9065.0,1.117036563s,1.36234468s,1.3217252s,1.323050027s
1.4080167s,9066.0,1.472030084s,1.205658799s,1.1926755s,1.19229113s
1.0362933s,9067.0,1.347214059s,1.075083732s,1.4107203s,1.367303232s
1.3647044s,9068.0,1.408314837s,1.369734671s,1.2759718s,1.027524457s
1.0241562s,9069.0,1.012904374s,1.143787861s,1.1729727s,1.244779296s
1.2270742s,9070.0,1.202648057s,1.014564374s,1.1795536s,1.015119967s
1.4074886s,9071.0,1.417987075s,1.019528749s,1.0164549s,1.318102072s
1.1674327s,9072.0,1.32240962s,1.420987324s,1.1806076s,1.179296297s
1.0100123s,9073.0,1.302609017s,1.459620055s,1.4660286s,1.183482772s
1.2061824s,9074.0,1.40823196s,1.444206404s,1.1384548s,1.041305413s
1.2982413s,9075.0,1.050619199s,1.301732101s,1.1519373s,1.169097584s
1.368634s,9076.0,1.180050564s,1.488694765s,1.2796762s,1.209757078s
1.2876564s,9077.0,1.363269752s,1.39634706s,1.3668331s,1.123821202s
1.3872874s,9078.0,1.094828808s,1.133021689s,1.3427001s,1.085516101s
1.1010527s,9079.0,1.42585547s,1.061245889s,1.0710149s,1.481654532s
1.4567762s,9080.0,1.325851632s,1.266524598s,1.4585889s,1.369371847s
1.278771s,9081.0,1.366669691s,1.142640221s,1.371204s,1.079138447s
1.3622178s,9082.0,1.485152941s,1.09494728s,1.0729042s,1.350734882s
1.2153193s,9083.0,1.470818048s,1.254064107s,1.3774199s,1.156368817s
1.436201s,9084.0,1.044270699s,1.420831127s,1.1469548s,1.185881861s
1.1745486s,9085.0,1.092411633s,1.117726054s,1.4324535s,1.183674403s
1.0399754s,9086.0,1.353547211s,1.128959564s,1.1153622s,1.43929153s
1.2444291s,9087.0,1.41546005s,1.297039329s,1.1048554s,1.435048578s
1.3494818s,9088.0,1.428699786s,1.047850878s,1.2618911s,1.206224816s
1.4482316s,9089.0,1.004647414s,1.489543213s,1.0063638s,1.19504236s
1.2816406s,9090.0,1.224008617s,1.426072122s,1.3904523s,1.242453607s
1.1741197s,9091.0,1.445359306s,1.266482581s,1.3116283s,1.161270861s
1.1704062s,9092.0,1.345921757s,1.455259546s,1.1365809s,1.428456176s
1.3097565s,9093.0,1.023044489s,1.081219974s,1.2912485s,1.200798315s
1.2612631s,9094.0,1.00306873s,1.007657941s,1.0747822s,1.156048552s
1.4867704s,9095.0,1.284082305s,1.1422436s,1.1685318s,1.467750619s
1.4549317s,9096.0,1.477001528s,1.221366352s,1.1134561s,1.094390519s
1.1340832s,9097.0,1.326077105s,1.478833239s,1.2315609s,1.222098426s
1.3985575s,9098.0,1.178511513s,1.422335479s,1.396847s,1.193549539s
1.4992015s,9099.0,1.073036109s,1.015876585s,1.3263855s,1.116649914s
1.04341s,9100.0,1.195923011s,1.287227697s,1.050906s,1.024137497s
1.1762505s,9101.0,1.302004989s,1.022584025s,1.0266956s,1.347572852s
1.3737294s,9102.0,1.452533509s,1.374392033s,1.0893993s,1.261843996s
1.1268921s,9103.0,1.161114692s,1.083888431s,1.1988424s,1.380858154s
1.295131s,9104.0,1.033117909s,1.444878408s,1.195857s,1.004073307s
1.3927408s,9105.0,1.490777906s,1.177338823s,1.0228791s,1.390040245s
1.3522268s,9106.0,1.065078395s,1.417592913s,1.0507521s,1.443913416s
1.1216066s,9107.0,1.247946221s,1.309956325s,1.0322528s,1.308289874s
1.4535891s,9108.0,1.276808629s,1.164085897s,1.0228791s,1.248579868s
1.1575445s,9109.0,1.370215924s,1.328087882s,1.3465365s,1.304076529s
1.3163093s,9110.0,1.422034193s,1.181604714s,1.2055103s,1.465087126s
1.4840972s,9111.0,1.215072665s,1.493852211s,1.1658108s,1.426406485s
1.0336656s,9112.0,1.222658814s,1.367755085s,1.345415s,1.179514059s
1.1712543s,9113.0,1.015106733s,1.196268069s,1.3806313s,1.221952558s
1.3546769s,9114.0,1.381557004s,1.467022702s,1.1773449s,1.382180664s
1.1880832s,9115.0,1.12018912s,1.338240283s,1.2177546s,1.031155543s
1.4885573s,9116.0,1.309915923s,1.147978443s,1.2214893s,1.149002139s
1.1851832s,9117.0,1.311037873s,1.332046922s,1.4251876s,1.066412822s
1.0523642s,9118.0,1.164754639s,1.111422798s,1.0335369s,1.108730066s
1.0117347s,9119.0,1.219392575s,1.430539361s,1.0449869s,1.220734651s
1.1502285s,9120.0,1.322276319s,1.484576232s,1.2232149s,1.171272081s
1.0278549s,9121.0,1.058296712s,1.05991113s,1.4318479s,1.061332504s
1.0507466s,9122.0,1.495004259s,1.375061666s,1.3507636s,1.151769157s
1.3050074s,9123.0,1.324867614s,1.191428004s,1.1897636s,1.189233289s
1.2780351s,9124.0,1.070359191s,1.46124892s,1.3480928s,1.13052989s
1.1948841s,9125.0,1.427075781s,1.29126063s,1.1897636s,1.432091588s
1.2405122s,9126.0,1.228153324s,1.139912924s,1.3813301s,1.179982419s
1.4705152s,9127.0,1.293016526s,1.074777185s,1.1743856s,1.212432465s
1.35045s,9128.0,1.346885103s,1.118026204s,1.1258703s,1.020104814s
1.2843264s,9129.0,1.486208277s,1.332218895s,1.2779722s,1.257678048s
1.0910628s,9130.0,1.404035588s,1.230339489s,1.3768968s,1.365899457s
1.3071498s,9131.0,1.275315661s,1.349570853s,1.0635612s,1.325633962s
1.4415069s,9132.0,1.225013509s,1.268878399s,1.1954238s,1.489429968s
1.0765814s,9133.0,1.346572326s,1.125835155s,1.4148051s,1.305277506s
1.4994205s,9134.0,1.300467103s,1.002647107s,1.3806098s,1.375903263s
1.2913197s,9135.0,1.338954161s,1.451727953s,1.1064823s,1.27806543s
1.4900781s,9136.0,1.435526582s,1.067217194s,1.2237426s,1.096688266s
1.4191668s,9137.0,1.35436545s,1.281571105s,1.2886796s,1.007083628s
1.2033868s,9138.0,1.243545135s,1.071523954s,1.2186944s,1.08035654s
1.3921685s,9139.0,1.175680402s,1.432517557s,1.4187261s,1.306430683s
1.1528801s,9140.0,1.444490252s,1.230426377s,1.4154371s,1.433062036s
1.3874055s,9141.0,1.029847675s,1.011508252s,1.1475373s,1.028068865s
1.0419372s,9142.0,1.325499149s,1.413265661s,1.0313895s,1.144396594s
1.3438188s,9143.0,1.209760045s,1.352021093s,1.4435335s,1.362090161s
1.1193965s,9144.0,1.143851291s,1.052021594s,1.115074s,1.313870073s
1.2490255s,9145.0,1.286939911s,1.443793892s,1.0458579s,1.184600822s
1.1822062s,9146.0,1.262835737s,1.34887595s,1.1092318s,1.207048071s
1.2990345s,9147.0,1.268202416s,1.3477922s,1.4946753s,1.269396541s
1.0434442s,9148.0,1.129538945s,1.402834786s,1.1027002s,1.186821149s
1.2183218s,9149.0,1.26167437s,1.104683s,1.0996905s,1.385392465s
1.3596511s,9150.0,1.0153059s,1.18998684s,1.2159116s,1.300626846s
1.4477797s,9151.0,1.348346862s,1.283482227s,1.0153515s,1.401901387s
1.3168825s,9152.0,1.112835231s,1.138068814s,1.221768s,1.468288799s
1.0448224s,9153.0,1.014537669s,1.349896766s,1.2576789s,1.296409823s
1.2513741s,9154.0,1.295881104s,1.036552787s,1.3588417s,1.039569493s
1.3190612s,9155.0,1.303579218s,1.306700413s,1.2687271s,1.017210989s
1.3110211s,9156.0,1.353965568s,1.015357319s,1.2796669s,1.443049865s
1.3775747s,9157.0,1.090668123s,1.382074489s,1.2558024s,1.384653861s
1.4452391s,9158.0,1.254212957s,1.400257781s,1.254449s,1.090012399s
1.4232077s,9159.0,1.430027336s,1.008051475s,1.0124777s,1.486493125s
1.0150694s,9160.0,1.421109654s,1.099772212s,1.2279772s,1.07979019s
1.265428s,9161.0,1.13845111s,1.471818166s,1.2400577s,1.211087008s
1.0212482s,9162.0,1.169447153s,1.048875297s,1.3656014s,1.277353785s
1.4397714s,9163.0,1.223168983s,1.043654853s,1.0767548s,1.003781754s
1.0255628s,9164.0,1.062123625s,1.476045072s,1.255796s,1.415799534s
1.2504479s,9165.0,1.172802051s,1.222752853s,1.1115027s,1.100493903s
1.0926246s,9166.0,1.487607885s,1.489434763s,1.2870312s,1.323536717s
1.4227343s,9167.0,1.345136799s,1.224980919s,1.4267409s,1.420016188s
1.1410742s,9168.0,1.394716288s,1.008083238s,1.0545584s,1.197771134s
1.1648064s,9169.0,1.467601114s,1.185991553s,1.315925s,1.060259642s
1.2029227s,9170.0,1.416580464s,1.499675124s,1.2932563s,1.049001457s
1.4656407s,9171.0,1.429437427s,1.335526917s,1.0401843s,1.386871417s
1.4604768s,9172.0,1.47445564s,1.260726382s,1.2610455s,1.434110539s
1.0181742s,9173.0,1.170075847s,1.157754043s,1.2637751s,1.008114499s
1.0140464s,9174.0,1.244711647s,1.195445879s,1.2142335s,1.453397071s
1.2027466s,9175.0,1.334958419s,1.175009639s,1.0170016s,1.306404948s
1.4036276s,9176.0,1.198830672s,1.471842338s,1.0730998s,1.155904918s
1.1510957s,9177.0,1.346032017s,1.030036158s,1.4613872s,1.06040251s
1.4792549s,9178.0,1.20439776s,1.378657989s,1.0945601s,1.31661753s
1.0301036s,9179.0,1.043047861s,1.049492528s,1.2027338s,1.166042549s
1.0008574s,9180.0,1.266395251s,1.301747565s,1.2203991s,1.065615399s
1.2836058s,9181.0,1.055669178s,1.398442622s,1.0502582s,1.293358553s
1.428646s,9182.0,1.259585199s,1.110846271s,1.4627017s,1.224044974s
1.4627711s,9183.0,1.417459884s,1.299606086s,1.0094697s,1.34392632s
1.4654328s,9184.0,1.182594975s,1.067730592s,1.0393664s,1.466817786s
1.4806231s,9185.0,1.470652895s,1.269190558s,1.237386s,1.49100196s
1.1217549s,9186.0,1.261824687s,1.164061761s,1.0034574s,1.299647155s
1.4275232s,9187.0,1.271927931s,1.086225192s,1.0909518s,1.435527314s
1.4992915s,9188.0,1.11884092s,1.03783814s,1.1043951s,1.18481814s
1.3231423s,9189.0,1.10082662s,1.396241172s,1.2496463s,1.381109732s
1.4237682s,9190.0,1.324752653s,1.186718373s,1.0047342s,1.389328907s
1.2493568s,9191.0,1.414802168s,1.329297542s,1.0135383s,1.022248661s
1.4202085s,9192.0,1.499845204s,1.372706246s,1.4754641s,1.457962449s
1.149803s,9193.0,1.299239059s,1.305569294s,1.262078s,1.160806673s
1.4624822s,9194.0,1.240621978s,1.260202731s,1.0874251s,1.368703002s
1.1486746s,9195.0,1.446135898s,1.498403832s,1.1074655s,1.021099471s
1.0626819s,9196.0,1.147759543s,1.187421661s,1.4305848s,1.314205061s
1.1374708s,9197.0,1.125595487s,1.072103947s,1.4373232s,1.063486107s
1.3604087s,9198.0,1.181854948s,1.388570455s,1.4777532s,1.353444285s
1.1222489s,9199.0,1.448296346s,1.367471923s,1.1868637s,1.46519388s
1.2674462s,9200.0,1.202203085s,1.087909856s,1.2813456s,1.221044147s
1.2208842s,9201.0,1.140796603s,1.327743582s,1.0462989s,1.030369103s
1.4112733s,9202.0,1.257442206s,1.129626071s,1.1853879s,1.242317488s
1.0806985s,9203.0,1.32472178s,1.290339169s,1.4613294s,1.472288971s
1.3070674s,9204.0,1.172875236s,1.433126687s,1.3855226s,1.061578431s
1.1507024s,9205.0,1.179562522s,1.254103119s,1.1906405s,1.344581702s
1.0635613s,9206.0,1.42712384s,1.367981968s,1.2238115s,1.022104062s
1.3476598s,9207.0,1.256222296s,1.313519141s,1.3287149s,1.390893784s
1.1225047s,9208.0,1.038274732s,1.177953407s,1.0957035s,1.430069161s
1.0039716s,9209.0,1.194029726s,1.468396648s,1.0275249s,1.132863541s
1.3498665s,9210.0,1.223504355s,1.053400161s,1.0088658s,1.192066806s
1.4027866s,9211.0,1.182031841s,1.064967285s,1.0897283s,1.141048492s
1.1015352s,9212.0,1.227627915s,1.381858843s,1.258987s,1.084617046s
1.4945415s,9213.0,1.421362625s,1.176497987s,1.4999655s,1.378066723s
1.0407422s,9214.0,1.325390243s,1.085439312s,1.1323944s,1.356614251s
1.2120825s,9215.0,1.368933221s,1.348525089s,1.2575448s,1.103903995s
1.3487698s,9216.0,1.339627187s,1.299291435s,1.4143459s,1.401304045s
1.4934224s,9217.0,1.477377531s,1.19281242s,1.2679231s,1.1802736s
1.0653411s,9218.0,1.106854367s,1.167279877s,1.0766886s,1.362892825s
1.2193975s,9219.0,1.066075412s,1.121576948s,1.2822901s,1.420525576s
1.3151265s,9220.0,1.408168988s,1.244517492s,1.4425487s,1.458840357s
1.3217374s,9221.0,1.234929424s,1.470229979s,1.1971658s,1.467436419s
1.1935096s,9222.0,1.479385238s,1.293837827s,1.2028384s,1.088824013s
1.1722436s,9223.0,1.436390971s,1.271396636s,1.4362471s,1.265565693s
1.3220531s,9224.0,1.325637231s,1.295065059s,1.4768447s,1.332044212s
1.4966849s,9225.0,1.48606835s,1.120592598s,1.063206s,1.199295466s
1.4358372s,9226.0,1.071596036s,1.308659437s,1.0291089s,1.047289913s
1.3778537s,9227.0,1.357999746s,1.16889402s,1.0937341s,1.498645733s
1.3120531s,9228.0,1.436403544s,1.018603258s,1.282561s,1.07161768s
1.1000661s,9229.0,1.328927349s,1.471322374s,1.419496s,1.115058134s
1.0108228s,9230.0,1.207101476s,1.035262275s,1.1833933s,1.323845486s
1.4354114s,9231.0,1.44060144s,1.094405083s,1.1816301s,1.244651236s
1.4367485s,9232.0,1.241320383s,1.335713811s,1.449859s,1.253922708s
1.3166999s,9233.0,1.009680566s,1.356461895s,1.1696518s,1.106890468s
1.4313242s,9234.0,1.470275159s,1.468940445s,1.4830996s,1.388920493s
1.150019s,9235.0,1.301274823s,1.054349361s,1.425631s,1.032145716s
1.2646744s,9236.0,1.273595788s,1.225006754s,1.3778125s,1.036838483s
1.0237754s,9237.0,1.210381791s,1.24565447s,1.1228675s,1.235338626s
1.3444928s,9238.0,1.106439368s,1.443952851s,1.2195714s,1.374655993s
1.4061793s,9239.0,1.462539973s,1.456476425s,1.1337612s,1.390061941s
1.3539082s,9240.0,1.301251319s,1.17932581s,1.1337612s,1.210145897s
1.4602804s,9241.0,1.082735618s,1.398629325s,1.1844305s,1.427375108s
1.0988068s,9242.0,1.233004693s,1.007306679s,1.1765733s,1.421040624s
1.2192233s,9243.0,1.237470627s,1.432057624s,1.1337377s,1.270350838s
1.1647919s,9244.0,1.11197813s,1.439392643s,1.2225099s,1.38164956s
1.3851924s,9245.0,1.266980339s,1.37730857s,1.0461173s,1.037350803s
1.3416754s,9246.0,1.152403433s,1.159984407s,1.071557s,1.226046756s
1.4357471s,9247.0,1.134801732s,1.461949696s,1.2839874s,1.080841093s
1.3474313s,9248.0,1.42975772s,1.21746664s,1.2995806s,1.058574617s
1.4692785s,9249.0,1.218599701s,1.39861855s,1.4370692s,1.401908407s
1.039803s,9250.0,1.465757461s,1.352622029s,1.1099745s,1.033100998s
1.3056719s,9251.0,1.290585883s,1.176243811s,1.2809076s,1.227085095s
1.378824s,9252.0,1.324594686s,1.169768183s,1.3406401s,1.355826617s
1.3535842s,9253.0,1.095845793s,1.407738043s,1.4496654s,1.459084486s
1.3836174s,9254.0,1.025561756s,1.444542931s,1.138632s,1.227073595s
1.4972608s,9255.0,1.460505504s,1.011049373s,1.0460534s,1.098382361s
1.0901529s,9256.0,1.245542721s,1.298823563s,1.2586478s,1.138579848s
1.1068598s,9257.0,1.403694694s,1.190821025s,1.1027512s,1.216841318s
1.1107491s,9258.0,1.069575757s,1.357719833s,1.0893729s,1.076138301s
1.317778s,9259.0,1.492621244s,1.285635963s,1.3664203s,1.278272011s
1.3158162s,9260.0,1.325662618s,1.090416997s,1.3738545s,1.306538297s
1.355666s,9261.0,1.447814073s,1.49447775s,1.1145917s,1.023133916s
1.1991377s,9262.0,1.360853645s,1.188419607s,1.3894778s,1.099398287s
1.2733854s,9263.0,1.117029393s,1.141101254s,1.102451s,1.447777969s
1.2655032s,9264.0,1.000420959s,1.142259659s,1.4052467s,1.200708433s
1.2697323s,9265.0,1.43244467s,1.353847118s,1.2128945s,1.46301399s
1.3772938s,9266.0,1.125711257s,1.085108652s,1.0075315s,1.241928183s
1.4035394s,9267.0,1.319153837s,1.206991284s,1.4326241s,1.475271888s
1.2501165s,9268.0,1.18668726s,1.227981871s,1.0041185s,1.475267569s
1.3644189s,9269.0,1.059881534s,1.407544182s,1.400089s,1.283383052s
1.3176908s,9270.0,1.474168187s,1.281658206s,1.4204682s,1.272106398s
1.4035394s,9271.0,1.055711793s,1.414497285s,1.0507137s,1.067801708s
1.4506496s,9272.0,1.134347756s,1.163272281s,1.0093328s,1.449050827s
1.1610836s,9273.0,1.372273068s,1.367227911s,1.2317043s,1.311597534s
1.1339734s,9274.0,1.151966567s,1.344433759s,1.2630941s,1.285398714s
1.0567295s,9275.0,1.189679542s,1.215641952s,1.0718813s,1.422829217s
1.1684693s,9276.0,1.081285414s,1.211277769s,1.0483732s,1.111974199s
1.323084s,9277.0,1.058002156s,1.222953024s,1.1786195s,1.023346006s
1.3324761s,9278.0,1.056839751s,1.471962669s,1.0331651s,1.018083985s
1.0408657s,9279.0,1.074705626s,1.326762874s,1.1634512s,1.237187219s
1.0107358s,9280.0,1.165546721s,1.345612929s,1.0729392s,1.035536568s
1.3492051s,9281.0,1.320353941s,1.373266387s,1.2029333s,1.140445207s
1.4444366s,9282.0,1.19941321s,1.165553439s,1.2400017s,1.2380987s
1.2940069s,9283.0,1.198340855s,1.473539188s,1.3927823s,1.232980999s
1.4622595s,9284.0,1.162287706s,1.210086482s,1.0211176s,1.176632355s
1.3875397s,9285.0,1.237499352s,1.022712548s,1.4335669s,1.342539636s
1.3392191s,9286.0,1.209359888s,1.203662248s,1.1909685s,1.02810813s
1.0375331s,9287.0,1.404452658s,1.056027936s,1.479747s,1.246284533s
1.0890488s,9288.0,1.260655968s,1.251027224s,1.3231132s,1.439882763s
1.4900171s,9289.0,1.16338167s,1.187098557s,1.1067733s,1.246280368s
1.239408s,9290.0,1.195045345s,1.438048964s,1.2902268s,1.453094043s
1.1788047s,9291.0,1.008791932s,1.303512495s,1.0783722s,1.292319901s
1.4726023s,9292.0,1.061040864s,1.327229408s,1.1173444s,1.270122503s
1.3927092s,9293.0,1.030049828s,1.260061643s,1.3511357s,1.340505524s
1.0518893s,9294.0,1.028943314s,1.301352457s,1.4185865s,1.369049164s
1.2166392s,9295.0,1.426611838s,1.134836657s,1.4690838s,1.347680974s
1.3619932s,9296.0,1.432063046s,1.124574614s,1.0626442s,1.185900928s
1.2234093s,9297.0,1.045275559s,1.434519562s,1.0916733s,1.106410113s
1.305189s,9298.0,1.279976568s,1.430306702s,1.0944996s,1.149620244s
1.1689321s,9299.0,1.422200972s,1.407658384s,1.2785489s,1.006131445s
1.0114551s,9300.0,1.084186015s,1.474056476s,1.2346872s,1.356885977s
1.1217692s,9301.0,1.021838973s,1.445851357s,1.469658s,1.058585094s
1.3717005s,9302.0,1.11538307s,1.480489292s,1.0805392s,1.012172828s
1.2635471s,9303.0,1.209312206s,1.346828614s,1.3928764s,1.320589808s
1.481133s,9304.0,1.339333228s,1.122353853s,1.1194527s,1.308387488s
1.3927092s,9305.0,1.019565952s,1.455274201s,1.3056233s,1.411881334s
1.0991389s,9306.0,1.317317889s,1.126598653s,1.4164268s,1.030394935s
1.4123796s,9307.0,1.445833157s,1.199728579s,1.1998692s,1.477055738s
1.4739241s,9308.0,1.247760972s,1.299519443s,1.2033471s,1.320583804s
1.1241415s,9309.0,1.233576578s,1.439387054s,1.3617324s,1.237133294s
1.4450602s,9310.0,1.484255036s,1.223503767s,1.1355285s,1.145963054s
1.0663211s,9311.0,1.199570504s,1.49511596s,1.3913161s,1.290969291s
1.2952334s,9312.0,1.147636914s,1.23290724s,1.2524871s,1.203379942s
1.0395788s,9313.0,1.072271857s,1.08069161s,1.2667886s,1.203375418s
1.3890335s,9314.0,1.048017118s,1.495108657s,1.2594542s,1.224653295s
1.2431391s,9315.0,1.379272018s,1.152871433s,1.2677232s,1.483882708s
1.284805s,9316.0,1.267555951s,1.446812795s,1.4626769s,1.162114466s
1.4617145s,9317.0,1.411444468s,1.068322351s,1.1986738s,1.307324309s
1.446174s,9318.0,1.271103139s,1.184888804s,1.0740458s,1.492063787s
1.0606295s,9319.0,1.218332839s,1.327541418s,1.2786119s,1.303076383s
1.195587s,9320.0,1.039172585s,1.172511039s,1.4600631s,1.364576363s
1.3191265s,9321.0,1.204006194s,1.257605936s,1.1754054s,1.032770644s
1.2430081s,9322.0,1.087026905s,1.483271727s,1.0076063s,1.489818246s
1.1066349s,9323.0,1.196321636s,1.287076431s,1.4644983s,1.428109552s
1.2510834s,9324.0,1.005787912s,1.209385083s,1.4965299s,1.439618349s
1.3884565s,9325.0,1.166477706s,1.316123028s,1.0522494s,1.030179421s
1.1928631s,9326.0,1.289484526s,1.423419045s,1.2576313s,1.434324663s
1.0097569s,9327.0,1.282842241s,1.031529901s,1.3105048s,1.057030585s
1.0279094s,9328.0,1.161893213s,1.163236186s,1.2956065s,1.118459277s
1.1809098s,9329.0,1.062330071s,1.05823112s,1.4037794s,1.304811901s
1.0101743s,9330.0,1.406755178s,1.031509722s,1.0680975s,1.07128629s
1.2746392s,9331.0,1.39330794s,1.093502012s,1.3871625s,1.234620728s
1.3170355s,9332.0,1.43903948s,1.233279704s,1.0648661s,1.299831951s
1.3058399s,9333.0,1.022630656s,1.218835109s,1.2544666s,1.079120554s
1.2727041s,9334.0,1.142711572s,1.396959294s,1.1707314s,1.437569944s
1.042375s,9335.0,1.140454511s,1.091216788s,1.1856265s,1.302082734s
1.4520313s,9336.0,1.142720339s,1.346885255s,1.1186852s,1.177077092s
1.3544123s,9337.0,1.046049729s,1.13783413s,1.4396624s,1.180323963s
1.1171813s,9338.0,1.31603603s,1.134642758s,1.0304411s,1.083395705s
1.4539546s,9339.0,1.491236038s,1.105963334s,1.4977198s,1.398309699s
1.1135863s,9340.0,1.26641914s,1.403061917s,1.1776973s,1.172734855s
1.1440756s,9341.0,1.150102632s,1.165734443s,1.3598613s,1.013106885s
1.2727041s,9342.0,1.209403244s,1.31173262s,1.2833045s,1.23603563s
1.1252329s,9343.0,1.417365569s,1.247007086s,1.3724869s,1.389738454s
1.3215351s,9344.0,1.008389748s,1.210237924s,1.3525561s,1.171652994s
1.1851653s,9345.0,1.217007597s,1.482628519s,1.4208869s,1.362350862s
1.4483161s,9346.0,1.322029438s,1.467194213s,1.2453104s,1.464074385s
1.1403315s,9347.0,1.489659348s,1.208033163s,1.2329084s,1.444903482s
1.0945453s,9348.0,1.142306716s,1.415220679s,1.2963569s,1.20392018s
1.1342088s,9349.0,1.436009015s,1.013775848s,1.4493923s,1.049360061s
1.4842416s,9350.0,1.265720904s,1.466032892s,1.3338976s,1.373514957s
1.1228901s,9351.0,1.367309299s,1.314733193s,1.4736304s,1.058726164s
1.1085051s,9352.0,1.252040499s,1.08266831s,1.1894899s,1.349837634s
1.0246912s,9353.0,1.005680941s,1.305326711s,1.3713388s,1.322617015s
1.2611253s,9354.0,1.354109734s,1.43252766s,1.4898615s,1.02845402s
1.3221513s,9355.0,1.061009705s,1.460383884s,1.4284033s,1.102810431s
1.32654s,9356.0,1.147994181s,1.467168208s,1.2208651s,1.073140068s
